Time,Humidity(%)
2024-06-14 01:30:56,91.4
2024-06-14 01:50:52,91
2024-06-14 01:50:56,91
2024-06-14 02:10:51,91.1
2024-06-14 02:10:56,91.1
2024-06-14 02:30:52,90.9
2024-06-14 02:30:56,90.9
2024-06-14 02:50:52,90.8
2024-06-14 02:50:56,90.8
2024-06-14 03:10:52,91.5
2024-06-14 03:10:55,91.5
2024-06-14 03:30:51,91.9
2024-06-14 03:30:56,91.9
2024-06-14 03:50:51,91.5
2024-06-14 03:50:55,91.5
2024-06-14 04:10:51,91.6
2024-06-14 04:10:56,91.6
2024-06-14 04:30:51,92.2
2024-06-14 04:30:56,92.2
2024-06-14 04:50:52,92.7
2024-06-14 04:50:56,92.7
2024-06-14 05:10:52,91.4
2024-06-14 05:10:55,91.4
2024-06-14 05:50:51,90.6
2024-06-14 05:50:56,90.6
2024-06-14 06:10:52,91.6
2024-06-14 06:10:56,91.6
2024-06-14 06:30:55,92.1
2024-06-14 06:50:52,92.2
2024-06-14 06:50:55,92.2
2024-06-14 07:10:52,91
2024-06-14 07:10:56,91
2024-06-14 07:30:52,89.1
2024-06-14 07:30:56,89.1
2024-06-14 07:50:51,86.2
2024-06-14 07:50:56,86.2
2024-06-14 08:10:52,81.9
2024-06-14 08:10:56,81.9
2024-06-14 08:30:52,79.2
2024-06-14 08:30:55,79.2
2024-06-14 08:50:52,79.1
2024-06-14 08:50:56,79.1
2024-06-14 09:10:52,78.7
2024-06-14 09:10:56,78.7
2024-06-14 09:30:52,78.1
2024-06-14 09:30:56,78.1
2024-06-14 09:50:52,79.9
2024-06-14 09:50:56,79.9
2024-06-14 10:10:52,78
2024-06-14 10:10:56,78
2024-06-14 10:30:52,77.7
2024-06-14 10:30:56,77.7
2024-06-14 10:50:51,80.4
2024-06-14 10:50:56,80.4
2024-06-14 11:10:51,81.1
2024-06-14 11:10:56,81.1
2024-06-14 11:30:52,78.6
2024-06-14 11:30:56,78.6
2024-06-14 11:50:52,78
2024-06-14 11:50:56,78
2024-06-14 12:10:52,78.6
2024-06-14 12:10:56,78.6
2024-06-14 12:30:52,76.4
2024-06-14 12:30:56,76.4
2024-06-14 12:50:52,77.7
2024-06-14 12:50:56,77.7
2024-06-14 13:10:52,73.6
2024-06-14 13:10:56,73.6
2024-06-14 13:30:52,76.9
2024-06-14 13:30:56,76.9
2024-06-14 13:50:52,77.3
2024-06-14 13:50:56,77.3
2024-06-14 14:10:52,77.1
2024-06-14 14:10:56,77.1
2024-06-14 14:30:56,77.4
2024-06-14 14:50:52,77.9
2024-06-14 14:50:56,77.9
2024-06-14 15:10:52,78.2
2024-06-14 15:10:56,78.2
2024-06-14 15:30:52,78.8
2024-06-14 15:30:56,78.8
2024-06-14 15:50:52,78.6
2024-06-14 15:50:56,78.6
2024-06-14 16:10:52,78.7
2024-06-14 16:10:56,78.7
2024-06-14 16:30:52,78.4
2024-06-14 16:30:56,78.4
2024-06-14 16:50:52,79.2
2024-06-14 16:50:56,79.2
2024-06-14 17:10:52,80.7
2024-06-14 17:10:56,80.7
2024-06-14 17:30:52,81.8
2024-06-14 17:30:56,81.8
2024-06-14 17:50:52,82.8
2024-06-14 17:50:56,82.8
2024-06-14 18:10:52,82.7
2024-06-14 18:10:56,82.7
2024-06-14 18:30:52,82.7
2024-06-14 18:30:56,82.7
2024-06-14 18:50:52,83.4
2024-06-14 18:50:56,83.4
2024-06-14 19:10:52,84.6
2024-06-14 19:10:56,84.6
2024-06-14 19:30:52,85.3
2024-06-14 19:30:56,85.3
2024-06-14 19:50:52,86.7
2024-06-14 19:50:56,86.7
2024-06-14 20:10:52,88.1
2024-06-14 20:10:56,88.1
2024-06-14 20:30:52,89.3
2024-06-14 20:30:56,89.3
2024-06-14 20:50:52,90
2024-06-14 20:50:56,90
2024-06-14 21:10:52,91.1
2024-06-14 21:10:56,91.1
2024-06-14 21:30:56,91.3
2024-06-14 21:50:52,91.8
2024-06-14 21:50:56,91.8
2024-06-14 22:10:52,92.1
2024-06-14 22:10:56,92.1
2024-06-14 22:30:56,92.3
2024-06-14 22:50:52,91.3
2024-06-14 22:50:56,91.3
2024-06-14 23:10:52,92.1
2024-06-14 23:10:56,92.1
2024-06-14 23:30:52,91.9
2024-06-14 23:30:56,91.9
2024-06-14 23:50:52,92.3
2024-06-14 23:50:56,92.3
2024-06-15 00:10:52,92.3
2024-06-15 00:10:56,92.3
2024-06-15 00:30:52,91.3
2024-06-15 00:30:56,91.3
2024-06-15 00:50:52,91.4
2024-06-15 00:50:56,91.4
2024-06-15 01:10:52,91.2
2024-06-15 01:10:56,91.2
2024-06-15 01:30:52,92.1
2024-06-15 01:30:56,92.1
2024-06-15 01:50:52,92
2024-06-15 01:50:56,92
2024-06-15 02:10:52,92.7
2024-06-15 02:10:56,92.7
2024-06-15 02:30:52,92.6
2024-06-15 02:30:56,92.6
2024-06-15 02:50:52,92.6
2024-06-15 02:50:56,92.6
2024-06-15 03:10:52,92.5
2024-06-15 03:10:56,92.5
2024-06-15 03:30:52,91.6
2024-06-15 03:30:56,91.6
2024-06-15 03:50:52,91.2
2024-06-15 03:50:56,91.2
2024-06-15 04:10:52,92
2024-06-15 04:10:56,92
2024-06-15 04:30:52,92.7
2024-06-15 04:30:56,92.7
2024-06-15 04:50:52,92.6
2024-06-15 04:50:56,92.6
2024-06-15 05:10:52,92.7
2024-06-15 05:10:56,92.7
2024-06-15 05:50:52,92.9
2024-06-15 05:50:56,92.9
2024-06-15 06:10:52,93.4
2024-06-15 06:10:56,93.4
2024-06-15 06:30:56,93.3
2024-06-15 06:50:52,92.9
2024-06-15 06:50:56,92.9
2024-06-15 07:10:52,93
2024-06-15 07:10:56,93
2024-06-15 07:30:52,92.7
2024-06-15 07:30:56,92.7
2024-06-15 07:50:52,92.8
2024-06-15 07:50:56,92.8
2024-06-15 08:10:52,89.5
2024-06-15 08:10:56,89.5
2024-06-15 08:30:52,86.9
2024-06-15 08:30:56,86.9
2024-06-15 08:50:52,86.1
2024-06-15 08:50:56,86.1
2024-06-15 09:10:52,84.6
2024-06-15 09:10:56,84.6
2024-06-15 09:30:52,83.4
2024-06-15 09:30:56,83.4
2024-06-15 09:50:52,82
2024-06-15 09:50:56,82
2024-06-15 10:10:52,77.7
2024-06-15 10:10:56,77.7
2024-06-15 10:30:52,75.9
2024-06-15 10:30:56,75.9
2024-06-15 10:50:52,74.1
2024-06-15 10:50:56,74.1
2024-06-15 11:10:52,75.1
2024-06-15 11:10:56,75.1
2024-06-15 11:30:52,75.8
2024-06-15 11:30:56,75.8
2024-06-15 11:50:52,75.9
2024-06-15 11:50:56,75.9
2024-06-15 12:10:52,76.6
2024-06-15 12:10:56,76.6
2024-06-15 12:30:52,73.8
2024-06-15 12:30:56,73.8
2024-06-15 12:50:52,70.2
2024-06-15 12:50:56,70.2
2024-06-15 13:10:52,69.3
2024-06-15 13:10:56,69.3
2024-06-15 13:30:52,70.2
2024-06-15 13:30:56,70.2
2024-06-15 13:50:52,70
2024-06-15 13:50:56,70
2024-06-15 14:10:52,69.5
2024-06-15 14:10:56,69.5
2024-06-15 14:30:52,68.1
2024-06-15 14:30:56,68.1
2024-06-15 14:50:52,68.8
2024-06-15 14:50:56,68.8
2024-06-15 15:10:52,68.5
2024-06-15 15:10:56,68.5
2024-06-15 15:30:52,68
2024-06-15 15:30:56,68
2024-06-15 15:50:52,67.8
2024-06-15 16:30:52,69.1
2024-06-15 16:30:56,69.1
2024-06-15 16:50:52,69.8
2024-06-15 16:50:56,69.8
2024-06-15 17:10:52,70.6
2024-06-15 17:10:56,70.6
2024-06-15 17:30:52,72.5
2024-06-15 17:30:56,72.5
2024-06-15 17:50:52,74.9
2024-06-15 17:50:56,74.9
2024-06-15 18:10:52,77.2
2024-06-15 18:10:56,77.2
2024-06-15 18:30:52,79.3
2024-06-15 18:30:56,79.3
2024-06-15 18:50:52,80.8
2024-06-15 18:50:56,80.8
2024-06-15 19:10:52,82.9
2024-06-15 19:10:56,82.9
2024-06-15 19:30:52,84.9
2024-06-15 19:30:56,84.9
2024-06-15 19:50:52,85.8
2024-06-15 19:50:56,85.8
2024-06-15 20:10:52,87
2024-06-15 20:10:56,87
2024-06-15 20:30:52,87.9
2024-06-15 20:30:56,87.9
2024-06-15 20:50:52,88.4
2024-06-15 20:50:56,88.4
2024-06-15 21:10:52,90.3
2024-06-15 21:10:56,90.3
2024-06-15 21:30:52,90.3
2024-06-15 21:30:56,90.3
2024-06-15 21:50:56,90.9
2024-06-15 22:10:52,91.7
2024-06-15 22:10:56,91.7
2024-06-15 22:30:52,91.5
2024-06-15 22:30:56,91.5
2024-06-15 22:50:52,91.3
2024-06-15 22:50:56,91.3
2024-06-15 23:10:52,91.8
2024-06-15 23:10:56,91.8
2024-06-15 23:30:52,92.6
2024-06-15 23:30:56,92.6
2024-06-15 23:50:52,92.6
2024-06-15 23:50:56,92.6
2024-06-16 00:10:52,91.2
2024-06-16 00:10:56,91.2
2024-06-16 00:30:52,91.5
2024-06-16 00:30:56,91.5
2024-06-16 00:50:52,91.7
2024-06-16 00:50:56,91.7
2024-06-16 01:10:52,91.4
2024-06-16 01:30:52,91.4
2024-06-16 01:30:56,91.4
2024-06-16 01:50:52,92.2
2024-06-16 01:50:56,92.2
2024-06-16 02:10:52,92.3
2024-06-16 02:10:56,92.3
2024-06-16 02:30:52,90.9
2024-06-16 02:30:56,90.9
2024-06-16 02:50:52,90.6
2024-06-16 02:50:56,90.6
2024-06-16 03:10:52,90.9
2024-06-16 03:10:56,90.9
2024-06-16 03:30:52,90.8
2024-06-16 03:30:56,90.8
2024-06-16 03:50:52,91.1
2024-06-16 03:50:56,91.1
2024-06-16 04:10:52,91.1
2024-06-16 04:30:52,91
2024-06-16 04:30:56,91
2024-06-16 04:50:52,91.4
2024-06-16 04:50:56,91.4
2024-06-16 05:10:52,90.6
2024-06-16 05:10:56,90.6
2024-06-16 05:50:52,91.9
2024-06-16 05:50:56,91.9
2024-06-16 06:10:52,91.6
2024-06-16 06:10:56,91.6
2024-06-16 06:30:52,91.7
2024-06-16 06:30:56,91.7
2024-06-16 06:50:52,92.1
2024-06-16 06:50:56,92.1
2024-06-16 07:10:52,91.8
2024-06-16 07:10:56,91.8
2024-06-16 07:30:52,89.4
2024-06-16 07:30:56,89.4
2024-06-16 07:50:52,86
2024-06-16 07:50:56,86
2024-06-16 08:10:52,82.6
2024-06-16 08:10:56,82.6
2024-06-16 08:30:56,80.3
2024-06-16 08:50:52,82.2
2024-06-16 08:50:56,82.2
2024-06-16 09:10:52,80.1
2024-06-16 09:10:56,80.1
2024-06-16 09:30:52,78.1
2024-06-16 09:30:56,78.1
2024-06-16 09:50:52,77
2024-06-16 09:50:56,77
2024-06-16 10:10:56,74.2
2024-06-16 10:30:52,73.4
2024-06-16 10:30:56,73.4
2024-06-16 10:50:52,71.6
2024-06-16 10:50:56,71.6
2024-06-16 11:10:52,68.7
2024-06-16 11:10:56,68.7
2024-06-16 11:30:56,72.8
2024-06-16 11:50:52,71.5
2024-06-16 11:50:56,71.5
2024-06-16 12:10:52,67.6
2024-06-16 12:10:56,67.6
2024-06-16 12:30:52,70.5
2024-06-16 12:30:56,70.5
2024-06-16 12:50:52,70.4
2024-06-16 12:50:56,70.4
2024-06-16 13:10:52,70.3
2024-06-16 13:10:56,70.3
2024-06-16 13:30:52,69.8
2024-06-16 13:30:56,69.8
2024-06-16 13:50:52,69.3
2024-06-16 13:50:56,69.3
2024-06-16 14:10:52,69.6
2024-06-16 14:10:56,69.6
2024-06-16 14:30:52,69.1
2024-06-16 14:30:56,69.1
2024-06-16 14:50:52,69.9
2024-06-16 14:50:56,69.9
2024-06-16 15:10:52,72.5
2024-06-16 15:10:56,72.5
2024-06-16 15:30:53,75.5
2024-06-16 15:30:56,75.5
2024-06-16 15:50:52,78.1
2024-06-16 15:50:56,78.1
2024-06-16 16:10:52,76.9
2024-06-16 16:10:56,76.9
2024-06-16 16:30:52,76.4
2024-06-16 16:30:56,76.4
2024-06-16 16:50:52,75.8
2024-06-16 16:50:56,75.8
2024-06-16 17:10:52,77
2024-06-16 17:10:56,77
2024-06-16 17:30:52,76.8
2024-06-16 17:30:56,76.8
2024-06-16 18:10:52,78.1
2024-06-16 18:10:56,78.1
2024-06-16 18:30:52,79.5
2024-06-16 18:30:56,79.5
2024-06-16 18:50:52,80.7
2024-06-16 18:50:56,80.7
2024-06-16 19:10:52,81.7
2024-06-16 19:10:56,81.7
2024-06-16 19:30:52,83.6
2024-06-16 19:30:56,83.6
2024-06-16 19:50:52,84.9
2024-06-16 19:50:56,84.9
2024-06-16 20:10:52,84.9
2024-06-16 20:10:56,84.9
2024-06-16 20:30:56,86.3
2024-06-16 20:50:56,87.6
2024-06-16 21:10:52,89.2
2024-06-16 21:10:56,89.2
2024-06-16 21:30:52,89.6
2024-06-16 21:50:52,89.6
2024-06-16 21:50:56,89.6
2024-06-16 22:10:52,89.4
2024-06-16 22:10:56,89.4
2024-06-16 22:30:52,89.1
2024-06-16 22:30:56,89.1
2024-06-16 22:50:52,89.3
2024-06-16 22:50:56,89.3
2024-06-16 23:10:56,90.8
2024-06-16 23:30:52,90.6
2024-06-16 23:30:56,90.6
2024-06-16 23:50:52,90
2024-06-16 23:50:56,90
2024-06-17 00:10:52,90.6
2024-06-17 00:10:56,90.6
2024-06-17 00:30:52,91
2024-06-17 00:30:56,91
2024-06-17 00:50:52,90.9
2024-06-17 00:50:56,90.9
2024-06-17 01:10:52,91
2024-06-17 01:10:56,91
2024-06-17 01:30:52,91.7
2024-06-17 01:50:52,91.5
2024-06-17 01:50:56,91.5
2024-06-17 02:10:52,91.3
2024-06-17 02:10:56,91.3
2024-06-17 02:30:52,92
2024-06-17 02:30:56,92
2024-06-17 02:50:52,91.5
2024-06-17 02:50:56,91.5
2024-06-17 03:10:52,91.9
2024-06-17 03:10:56,91.9
2024-06-17 03:30:52,92
2024-06-17 03:30:56,92
2024-06-17 03:50:52,91.5
2024-06-17 03:50:56,91.5
2024-06-17 04:10:52,91.4
2024-06-17 04:10:56,91.4
2024-06-17 04:30:52,91.4
2024-06-17 04:30:56,91.4
2024-06-17 04:50:52,91.2
2024-06-17 04:50:56,91.2
2024-06-17 05:10:52,91.5
2024-06-17 05:10:56,91.5
2024-06-17 05:50:52,92.2
2024-06-17 05:50:56,92.2
2024-06-17 06:10:56,92.8
2024-06-17 06:30:52,91.8
2024-06-17 06:30:56,91.8
2024-06-17 06:50:52,91
2024-06-17 06:50:56,91
2024-06-17 07:10:52,89.5
2024-06-17 07:10:56,89.5
2024-06-17 07:30:52,88.5
2024-06-17 07:30:56,88.5
2024-06-17 07:50:52,82.5
2024-06-17 07:50:56,82.5
2024-06-17 08:10:56,83.2
2024-06-17 08:30:52,81.3
2024-06-17 08:30:56,81.3
2024-06-17 08:50:52,78.1
2024-06-17 08:50:56,78.1
2024-06-17 09:10:52,76.7
2024-06-17 09:10:56,76.7
2024-06-17 09:30:52,73.6
2024-06-17 09:30:56,73.6
2024-06-17 09:50:52,74.5
2024-06-17 09:50:56,74.5
2024-06-17 10:10:52,75.8
2024-06-17 10:10:56,75.8
2024-06-17 10:30:52,75.3
2024-06-17 10:30:56,75.3
2024-06-17 10:50:52,74.5
2024-06-17 10:50:56,74.5
2024-06-17 11:10:52,74.1
2024-06-17 11:30:52,76.7
2024-06-17 11:30:56,76.7
2024-06-17 11:50:52,74.7
2024-06-17 11:50:56,74.7
2024-06-17 12:10:52,72.5
2024-06-17 12:10:56,72.5
2024-06-17 12:30:56,70.8
2024-06-17 12:50:52,69.3
2024-06-17 12:50:56,69.3
2024-06-17 13:10:52,71.2
2024-06-17 13:10:56,71.2
2024-06-17 13:30:52,71.1
2024-06-17 13:30:56,71.1
2024-06-17 13:50:52,68.2
2024-06-17 13:50:56,68.2
2024-06-17 14:10:56,72
2024-06-17 14:30:52,75
2024-06-17 14:30:56,75
2024-06-17 14:50:52,76.6
2024-06-17 15:10:52,76.7
2024-06-17 15:10:56,76.7
2024-06-17 15:30:52,74.1
2024-06-17 15:30:56,74.1
2024-06-17 15:50:52,77.3
2024-06-17 16:30:52,76.4
2024-06-17 16:30:56,76.4
2024-06-17 16:50:52,77
2024-06-17 16:50:56,77
2024-06-17 17:10:52,77.7
2024-06-17 17:10:56,77.7
2024-06-17 17:30:52,78.4
2024-06-17 17:30:56,78.4
2024-06-17 17:50:52,79.6
2024-06-17 17:50:56,79.6
2024-06-17 18:10:52,81.4
2024-06-17 18:10:56,81.4
2024-06-17 18:30:52,82.4
2024-06-17 18:30:56,82.4
2024-06-17 18:50:52,82.8
2024-06-17 18:50:56,82.8
2024-06-17 19:10:56,83.6
2024-06-17 19:30:52,84.6
2024-06-17 19:30:56,84.6
2024-06-17 19:50:52,85.5
2024-06-17 19:50:56,85.5
2024-06-17 20:10:52,86.4
2024-06-17 20:10:56,86.4
2024-06-17 20:30:56,87.4
2024-06-17 20:50:56,87.3
2024-06-17 21:10:52,88.5
2024-06-17 21:10:56,88.5
2024-06-17 21:30:52,89.5
2024-06-17 21:50:52,91.5
2024-06-17 21:50:56,91.5
2024-06-17 22:10:52,92.4
2024-06-17 22:10:56,92.4
2024-06-17 22:30:52,93.3
2024-06-17 22:30:56,93.3
2024-06-17 23:10:56,93
2024-06-17 23:30:52,93.3
2024-06-17 23:30:56,93.3
2024-06-17 23:50:52,93.7
2024-06-17 23:50:56,93.7
2024-06-18 00:10:52,93.8
2024-06-18 00:10:56,93.8
2024-06-18 00:30:56,93.6
2024-06-18 00:50:52,93.4
2024-06-18 00:50:56,93.4
2024-06-18 01:10:52,93.7
2024-06-18 01:10:56,93.7
2024-06-18 01:30:52,93.8
2024-06-18 01:30:56,93.8
2024-06-18 01:50:52,93.3
2024-06-18 01:50:56,93.3
2024-06-18 02:10:52,93.4
2024-06-18 02:10:56,93.4
2024-06-18 02:30:52,93.9
2024-06-18 02:30:56,93.9
2024-06-18 03:10:52,93.4
2024-06-18 03:30:52,93.5
2024-06-18 03:50:52,93
2024-06-18 04:10:52,93.4
2024-06-18 04:30:52,93.6
2024-06-18 04:50:52,92.9
2024-06-18 06:10:52,93.2
2024-06-18 06:30:52,93.7
2024-06-18 06:50:52,93.5
2024-06-18 07:10:52,93
2024-06-18 07:30:52,92.2
2024-06-18 07:50:52,91.4
2024-06-18 08:10:52,88.6
2024-06-18 08:30:52,84.5
2024-06-18 08:50:52,80.7
2024-06-18 09:10:52,80.4
2024-06-18 09:30:52,79.3
2024-06-18 09:50:52,80.6
2024-06-18 10:10:52,86.3
2024-06-18 10:50:52,90.9
2024-06-18 11:10:52,89.8
2024-06-18 11:50:52,92.1
2024-06-18 12:10:52,91
2024-06-18 12:30:52,89.1
2024-06-18 12:50:52,86.6
2024-06-18 13:10:52,84.8
2024-06-18 13:50:52,82.4
2024-06-18 14:30:52,81.3
2024-06-18 15:10:52,82.8
2024-06-18 15:30:52,84.3
2024-06-18 15:50:52,84.7
2024-06-18 16:10:51,84
2024-06-18 16:50:52,83.9
2024-06-18 17:10:52,83.4
2024-06-18 17:30:52,84
2024-06-18 17:50:52,84.1
2024-06-18 18:10:52,85.3
2024-06-18 18:30:52,86.5
2024-06-18 18:50:52,87.4
2024-06-18 19:10:52,89.6
2024-06-18 19:30:52,91
2024-06-18 19:50:52,91.8
2024-06-18 20:10:52,93.6
2024-06-18 20:30:52,93.9
2024-06-18 21:10:52,94.3
2024-06-18 21:30:52,94.8
2024-06-18 21:50:52,94.8
2024-06-18 22:10:52,94.6
2024-06-18 22:30:52,94.8
2024-06-18 22:50:52,94.6
2024-06-18 23:10:52,94.8
2024-06-18 23:30:56,94.4
2024-06-18 23:50:52,94.8
2024-06-19 00:10:52,94.6
2024-06-19 00:30:52,94.8
2024-06-19 01:10:52,94.5
2024-06-19 01:30:52,95.1
2024-06-19 01:50:52,94.9
2024-06-19 02:10:52,94.6
2024-06-19 02:50:52,95.1
2024-06-19 03:10:52,95.3
2024-06-19 03:30:52,94.5
2024-06-19 03:50:52,96.3
2024-06-19 04:10:52,96.3
2024-06-19 04:30:52,96.5
2024-06-19 04:50:52,96
2024-06-19 05:10:52,96.3
2024-06-19 05:50:52,96.2
2024-06-19 06:10:52,96.3
2024-06-19 06:30:52,96.2
2024-06-19 06:50:52,96.5
2024-06-19 07:10:52,96.4
2024-06-19 08:10:52,95.9
2024-06-19 08:30:52,96.2
2024-06-19 08:50:52,91.6
2024-06-19 09:10:52,88.7
2024-06-19 09:30:52,90.6
2024-06-19 10:10:52,91
2024-06-19 10:50:52,94.1
2024-06-19 11:10:52,93.9
2024-06-19 11:50:52,93.6
2024-06-19 12:10:52,94.1
2024-06-19 12:50:52,93.7
2024-06-19 13:10:52,94.5
2024-06-19 13:30:52,94.8
2024-06-19 13:50:52,94.8
2024-06-19 14:10:52,94.2
2024-06-19 14:30:52,92.3
2024-06-19 14:50:52,90.8
2024-06-19 15:10:52,90.4
2024-06-19 16:30:52,94.5
2024-06-19 16:50:52,94.8
2024-06-19 17:10:52,95.6
2024-06-19 17:30:52,95.9
2024-06-19 18:10:52,95.7
2024-06-19 18:30:52,95.5
2024-06-19 18:50:56,94.8
2024-06-19 19:10:52,95.6
2024-06-19 19:10:56,95.6
2024-06-19 19:11:00,95.6
2024-06-19 19:30:52,95.2
2024-06-19 19:50:56,95.7
2024-06-19 20:10:52,95.6
2024-06-19 20:30:52,95.9
2024-06-19 20:50:52,96.1
2024-06-19 21:10:52,96.1
2024-06-19 21:30:52,95.7
2024-06-19 22:30:52,96.6
2024-06-19 22:50:52,96.2
2024-06-19 23:10:52,95.9
2024-06-19 23:30:52,96
2024-06-20 00:10:52,96.5
2024-06-20 00:30:52,96.2
2024-06-20 00:50:52,96.1
2024-06-20 01:10:52,96.4
2024-06-20 01:30:52,96.7
2024-06-20 01:50:52,96.7
2024-06-20 02:10:52,96.8
2024-06-20 02:30:52,96.9
2024-06-20 02:50:52,96.6
2024-06-20 03:10:52,97.4
2024-06-20 03:30:52,97.3
2024-06-20 03:50:52,97.3
2024-06-20 04:10:52,97.1
2024-06-20 04:30:52,97.5
2024-06-20 04:50:52,96.5
2024-06-20 05:10:52,96.2
2024-06-20 06:10:52,97
2024-06-20 06:30:52,96.9
2024-06-20 06:50:52,96.1
2024-06-20 07:10:52,95.8
2024-06-20 07:30:52,96
2024-06-20 07:50:52,94.1
2024-06-20 08:30:52,95.5
2024-06-20 08:50:52,94.4
2024-06-20 09:10:52,95.2
2024-06-20 09:30:52,95.5
2024-06-20 09:50:52,94.9
2024-06-20 10:10:52,94.9
2024-06-20 10:50:52,94.6
2024-06-20 11:30:52,93.2
2024-06-20 11:50:52,89.8
2024-06-20 12:30:52,88
2024-06-20 12:50:52,87.3
2024-06-20 13:10:52,87.8
2024-06-20 13:50:52,88.2
2024-06-20 14:10:52,87.1
2024-06-20 14:30:52,86.3
2024-06-20 14:50:52,85.4
2024-06-20 15:10:52,85.6
2024-06-20 15:30:52,85.7
2024-06-20 16:30:52,88
2024-06-20 16:50:52,89.1
2024-06-20 17:30:52,90.2
2024-06-20 17:50:52,91.1
2024-06-20 18:10:52,91.4
2024-06-20 18:30:52,92.4
2024-06-20 19:30:52,94
2024-06-20 19:50:52,94.9
2024-06-20 20:30:52,95.2
2024-06-20 20:50:52,94.8
2024-06-20 21:10:52,94.4
2024-06-20 21:30:52,95.6
2024-06-20 22:30:52,95.7
2024-06-20 23:10:52,95.6
2024-06-20 23:30:52,95
2024-06-20 23:50:52,95.7
2024-06-21 00:10:52,96
2024-06-21 00:50:52,96.3
2024-06-21 01:10:52,96.2
2024-06-21 01:30:52,96.4
2024-06-21 01:50:52,96.9
2024-06-21 02:10:52,96.4
2024-06-21 02:30:52,96.3
2024-06-21 02:50:52,96.6
2024-06-21 03:10:52,96.7
2024-06-21 03:30:52,95.8
2024-06-21 03:50:52,95.9
2024-06-21 04:10:52,96
2024-06-21 04:30:52,96.5
2024-06-21 04:50:52,96.4
2024-06-21 05:10:52,96.5
2024-06-21 05:50:52,96.6
2024-06-21 06:10:52,97.3
2024-06-21 06:30:52,96.7
2024-06-21 06:50:52,96.6
2024-06-21 07:10:52,96.5
2024-06-21 07:30:52,96.5
2024-06-21 07:50:52,96.3
2024-06-21 08:10:52,94.6
2024-06-21 08:50:52,93
2024-06-21 09:10:52,94.3
2024-06-21 09:50:52,95.4
2024-06-21 10:10:52,94.1
2024-06-21 10:30:52,92.5
2024-06-21 10:50:52,90.6
2024-06-21 11:10:52,89.7
2024-06-21 11:30:52,88.2
2024-06-21 11:50:52,87.7
2024-06-21 12:10:52,83.8
2024-06-21 12:30:52,80.9
2024-06-21 12:50:52,79.7
2024-06-21 13:10:52,83.7
2024-06-21 13:30:52,84.7
2024-06-21 14:30:52,80
2024-06-21 15:10:52,78.4
2024-06-21 15:30:52,80.3
2024-06-21 15:50:52,78.4
2024-06-21 16:10:52,78.4
2024-06-21 16:30:52,80.6
2024-06-21 16:50:52,81.8
2024-06-21 17:10:52,86.2
2024-06-21 17:30:52,87.2
2024-06-21 17:50:52,85.3
2024-06-21 18:10:52,84.3
2024-06-21 18:30:52,85.6
2024-06-21 18:50:52,86.3
2024-06-21 19:10:52,87.3
2024-06-21 19:50:52,88.5
2024-06-21 20:10:53,89
2024-06-21 20:30:52,89.4
2024-06-21 20:50:52,89.4
2024-06-21 21:10:52,89.4
2024-06-21 21:30:52,89.7
2024-06-21 21:50:52,90.5
2024-06-21 22:10:52,90.8
2024-06-21 22:30:52,90.3
2024-06-21 23:10:52,90.8
2024-06-21 23:30:52,92.3
2024-06-21 23:50:52,93
2024-06-22 00:10:52,93.3
2024-06-22 00:30:52,93.5
2024-06-22 00:50:52,93.4
2024-06-22 01:30:52,94.9
2024-06-22 01:50:52,94.9
2024-06-22 02:10:52,95.1
2024-06-22 02:30:52,95.3
2024-06-22 02:50:51,95
2024-06-22 03:10:52,95.3
2024-06-22 03:30:52,95.1
2024-06-22 03:50:52,95.4
2024-06-22 04:30:52,95.3
2024-06-22 04:50:52,95.6
2024-06-22 05:10:52,95.7
2024-06-22 05:50:52,95.1
2024-06-22 06:30:52,94.6
2024-06-22 06:50:52,95
2024-06-22 07:10:52,95.2
2024-06-22 07:30:52,95.1
2024-06-22 08:10:52,95.2
2024-06-22 08:30:52,94.7
2024-06-22 08:50:51,94.6
2024-06-22 09:10:51,92.1
2024-06-22 09:30:51,89
2024-06-22 11:10:52,80.5
2024-06-22 11:30:51,78
2024-06-22 12:10:51,75.5
2024-06-22 12:30:52,76.9
2024-06-22 12:50:51,80.8
2024-06-22 12:50:55,80.8
2024-06-22 13:10:51,78.3
2024-06-22 13:10:56,78.3
2024-06-22 13:30:52,75.1
2024-06-22 13:30:56,75.1
2024-06-22 13:50:51,75.4
2024-06-22 13:50:56,75.4
2024-06-22 14:10:51,86.2
2024-06-22 14:10:56,86.2
2024-06-22 14:30:52,88.8
2024-06-22 14:30:55,88.8
2024-06-22 14:50:51,90.5
2024-06-22 14:50:56,90.5
2024-06-22 15:10:51,91.7
2024-06-22 15:10:56,91.7
2024-06-22 15:50:52,89.7
2024-06-22 15:50:56,89.7
2024-06-22 16:10:51,89.6
2024-06-22 16:10:56,89.6
2024-06-22 16:30:56,90
2024-06-22 16:50:56,91.5
2024-06-22 17:10:51,90.1
2024-06-22 17:10:56,90.1
2024-06-22 17:30:51,90.6
2024-06-22 17:50:56,91.3
2024-06-22 18:10:55,92.2
2024-06-22 18:30:51,91.2
2024-06-22 18:30:55,91.2
2024-06-22 18:50:51,91.2
2024-06-22 18:50:55,91.2
2024-06-22 19:10:55,92.1
2024-06-22 19:30:52,92.9
2024-06-22 19:30:55,92.9
2024-06-22 19:50:52,93.7
2024-06-22 19:50:55,93.7
